ico,year_month,credit_turnover_czk,debit_turnover_czk,min_balance_czk,avg_balance_czk,overdraft_days,overdraft_max_depth_czk,tax_payment_made,tax_payment_delay_days,payroll_amount_czk,payroll_employees_count,deposit_balance_czk,savings_balance_czk
40994848,2023-01,9566.3,9190.9,1910.8,1332.2,0,0.0,True,0,2602.1,69,3012.4,1623.4
40994848,2023-02,8551.2,7473.8,814.5,1982.8,0,0.0,True,0,1454.0,43,3130.4,1103.8
40994848,2023-03,11066.5,10240.0,2016.8,3175.3,0,0.0,True,0,2717.0,67,1543.9,789.0
40994848,2023-04,10687.4,9532.4,880.4,2291.6,0,0.0,True,0,1687.7,60,1178.1,821.6
40994848,2023-05,9353.7,8290.3,688.1,2373.1,0,0.0,True,0,2499.3,85,2678.9,1534.8
40994848,2023-06,9634.2,8839.2,1141.4,1085.0,0,0.0,True,0,2952.9,82,2880.4,1826.2
40994848,2023-07,10184.1,9063.0,2288.0,1906.8,0,0.0,True,0,1842.0,67,2700.2,1209.3
40994848,2023-08,8965.4,7640.1,846.1,2211.6,0,0.0,True,0,2374.4,52,1420.7,1022.9
40994848,2023-09,10083.4,9061.8,1574.8,1210.3,0,0.0,True,0,2569.9,79,1705.4,1319.2
40994848,2023-10,10033.0,9779.0,1060.3,2907.4,0,0.0,True,0,2655.5,60,2838.3,2069.6
40994848,2023-11,10939.6,9741.8,1762.9,3113.5,0,0.0,True,0,2147.3,49,1095.1,466.2
40994848,2023-12,11452.0,10904.9,1127.9,2625.0,0,0.0,True,0,1809.0,44,3917.7,3038.0
40994848,2024-01,8969.7,7801.3,2142.6,1692.4,0,0.0,True,0,3111.9,72,1229.2,823.4
40994848,2024-02,10967.6,10094.1,-1737.0,2434.9,6,-1737.0,True,0,2950.1,99,2538.8,1805.4
40994848,2024-03,10767.4,9748.4,1888.4,1439.5,0,0.0,True,0,3367.9,130,3783.6,1618.3
40994848,2024-04,11391.4,10941.4,1119.3,2265.8,0,0.0,True,0,2220.9,56,4418.9,3237.1
40994848,2024-05,10076.5,9438.7,1166.5,1514.0,0,0.0,True,0,3087.8,77,3742.6,2320.9
40994848,2024-06,8467.3,7734.3,1822.6,1874.1,0,0.0,True,0,2398.2,71,1521.8,1215.4
40994848,2024-07,10504.4,10248.9,724.6,1551.7,0,0.0,True,0,1387.9,33,3075.7,1074.3
40994848,2024-08,10860.7,9284.2,2418.5,1952.1,0,0.0,True,0,2534.8,66,2520.5,1336.8
40994848,2024-09,11299.1,9645.9,1496.3,2161.8,0,0.0,True,0,1719.5,45,2245.0,1001.6
40994848,2024-10,10218.5,9706.8,1808.3,1350.1,0,0.0,True,0,3116.2,76,2016.7,1309.9
40994848,2024-11,11377.4,10466.9,1369.4,2969.9,0,0.0,True,0,3018.9,106,2843.8,979.5
40994848,2024-12,10248.8,9851.9,926.8,2019.9,0,0.0,True,0,1567.9,41,2991.0,2028.8
3628264,2022-01,1315.8,1148.9,-161.3,294.3,8,-161.3,False,15,354.7,11,122.1,0.0
3628264,2022-02,1203.4,1043.7,145.3,213.1,0,0.0,True,0,415.4,14,77.3,0.0
3628264,2022-03,1455.8,1284.0,313.3,190.7,0,0.0,True,0,409.6,13,71.7,0.0
3628264,2022-04,1158.3,1029.2,91.6,339.3,0,0.0,True,0,286.0,8,145.4,0.0
3628264,2022-05,1338.9,1238.2,174.0,375.5,0,0.0,True,0,450.5,15,117.0,0.0
3628264,2022-06,1255.5,1155.4,121.7,144.9,0,0.0,True,0,420.2,13,176.2,0.0
3628264,2022-07,1266.1,1192.8,312.9,262.2,0,0.0,True,0,431.1,16,176.3,0.0
3628264,2022-08,1488.0,1426.7,154.5,285.8,0,0.0,True,0,436.7,10,73.1,0.0
3628264,2022-09,1374.2,1179.4,-58.0,234.8,8,-58.0,True,0,414.9,12,153.7,0.0
3628264,2022-10,1218.8,1098.8,93.4,283.2,0,0.0,True,0,217.7,6,145.5,0.0
3628264,2022-11,1415.2,1310.9,348.2,385.7,0,0.0,True,0,425.8,12,169.3,0.0
3628264,2022-12,1117.7,978.3,91.9,330.8,0,0.0,True,0,382.7,14,82.5,0.0
3628264,2023-01,1487.4,1339.2,356.7,270.0,0,0.0,False,12,219.1,4,140.7,0.0
3628264,2023-02,1155.7,1016.4,150.6,343.4,0,0.0,False,0,430.5,12,50.8,0.0
3628264,2023-03,1233.2,1075.3,153.7,361.0,0,0.0,True,0,216.0,4,34.1,0.0
3628264,2023-04,1105.9,1016.9,165.5,326.4,0,0.0,False,10,282.3,9,113.6,0.0
3628264,2023-05,1406.8,1345.6,-263.5,149.2,14,-263.5,True,0,430.3,15,55.4,0.0
3628264,2023-06,1351.8,1240.1,116.4,378.6,0,0.0,True,0,411.5,13,88.4,0.0
3628264,2023-07,1327.3,1148.3,185.3,279.9,0,0.0,True,0,503.2,13,93.6,0.0
3628264,2023-08,1247.5,1191.9,292.2,351.7,0,0.0,True,0,252.7,7,173.6,0.0
3628264,2023-09,1381.3,1272.3,-291.8,193.6,5,-291.8,True,0,356.0,9,98.4,0.0
3628264,2023-10,1274.2,1147.4,-184.3,254.2,16,-184.3,True,0,340.0,10,105.7,0.0
3628264,2023-11,1153.3,1076.4,182.9,285.9,0,0.0,False,4,447.9,12,158.0,0.0
3628264,2023-12,1087.8,998.7,215.1,147.6,0,0.0,True,0,428.6,10,145.3,0.0
3628264,2024-01,1352.5,1257.4,222.1,147.5,0,0.0,False,15,257.2,6,114.1,0.0
3628264,2024-02,1423.3,1362.7,-51.8,248.2,12,-51.8,True,0,457.8,10,211.1,0.0
3628264,2024-03,1035.0,921.4,-212.0,298.1,10,-212.0,True,0,475.7,12,142.1,0.0
3628264,2024-04,1372.0,1277.9,233.3,245.7,0,0.0,False,7,304.9,7,114.5,0.0
3628264,2024-05,1189.6,1061.8,103.1,343.4,0,0.0,True,0,351.7,8,99.3,0.0
3628264,2024-06,1344.3,1286.4,99.3,372.1,0,0.0,True,0,338.0,9,45.8,0.0
3628264,2024-07,1171.6,1023.9,253.8,295.8,0,0.0,True,0,476.3,17,58.3,0.0
3628264,2024-08,1080.1,944.6,219.6,153.5,0,0.0,True,0,249.9,9,152.7,0.0
3628264,2024-09,1279.6,1152.7,228.8,167.1,0,0.0,True,0,506.3,15,59.0,0.0
3628264,2024-10,1090.6,967.8,-143.1,144.2,9,-143.1,True,0,210.4,5,107.1,0.0
3628264,2024-11,1135.9,986.7,-169.2,137.2,5,-169.2,True,0,351.0,8,77.4,0.0
3628264,2024-12,1214.5,1044.0,197.6,279.1,0,0.0,True,0,385.3,13,123.5,0.0
46508503,2022-01,2450.4,2227.8,606.7,695.6,0,0.0,True,0,591.4,15,695.4,328.6
46508503,2022-02,2375.6,2025.7,293.7,620.2,0,0.0,True,0,609.1,13,949.6,703.6
46508503,2022-03,2322.9,2100.6,311.8,573.0,0,0.0,True,0,449.9,10,478.3,368.7
46508503,2022-04,2282.4,2199.2,203.0,529.2,0,0.0,True,0,563.7,19,376.8,149.0
46508503,2022-05,2657.6,2362.7,479.6,708.4,0,0.0,True,0,559.6,19,378.4,134.1
46508503,2022-06,2474.8,2326.8,343.0,438.5,0,0.0,True,0,569.4,17,631.7,246.5
46508503,2022-07,2225.2,2142.5,319.8,280.6,0,0.0,True,0,417.1,10,354.6,179.3
46508503,2022-08,2279.2,2192.8,117.9,252.0,0,0.0,True,0,750.1,19,766.0,262.6
46508503,2022-09,2279.8,2183.3,380.0,444.6,0,0.0,True,0,398.7,9,476.2,359.4
46508503,2022-10,2258.3,2081.7,184.4,437.9,0,0.0,True,0,721.4,21,586.5,357.2
46508503,2022-11,2583.9,2323.8,326.1,346.5,0,0.0,True,0,617.1,18,844.2,310.5
46508503,2022-12,2483.2,2396.6,405.6,738.9,0,0.0,True,0,587.1,13,971.1,751.0
46508503,2023-01,2135.3,1904.0,517.4,517.3,0,0.0,True,0,499.5,11,720.2,456.9
46508503,2023-02,2160.2,1914.9,191.0,440.9,0,0.0,True,0,387.9,11,325.6,236.3
46508503,2023-03,2466.1,2339.8,493.2,472.6,0,0.0,True,0,446.5,13,566.9,181.5
46508503,2023-04,2396.5,2048.2,302.0,561.7,0,0.0,True,0,675.7,26,513.3,386.2
46508503,2023-05,2336.3,2134.3,374.9,358.2,0,0.0,True,0,707.2,22,894.5,590.0
46508503,2023-06,2814.4,2419.5,201.0,491.6,0,0.0,True,0,502.8,18,966.0,679.2
46508503,2023-07,2590.3,2412.6,210.5,710.5,0,0.0,True,0,322.1,7,935.2,569.3
46508503,2023-08,2706.7,2635.5,185.0,272.7,0,0.0,True,0,426.3,14,876.5,298.5
46508503,2023-09,2302.8,2097.9,-297.9,567.2,5,-297.9,True,0,470.9,12,572.5,373.9
46508503,2023-10,2737.4,2370.9,240.5,690.7,0,0.0,True,0,426.6,14,994.9,584.7
46508503,2023-11,2638.7,2329.0,247.1,445.8,0,0.0,True,0,573.8,18,590.2,366.1
46508503,2023-12,2047.2,1941.2,127.1,380.8,0,0.0,True,0,451.6,17,508.1,381.7
46508503,2024-01,2806.4,2735.5,480.2,600.1,0,0.0,True,0,644.8,15,1050.6,681.9
46508503,2024-02,2389.1,2083.7,228.5,569.0,0,0.0,True,0,505.2,14,630.2,423.8
46508503,2024-03,2732.2,2459.3,539.8,792.1,0,0.0,True,0,780.8,18,653.9,246.1
46508503,2024-04,2802.2,2726.5,224.8,401.8,0,0.0,True,0,411.1,12,967.4,728.1
46508503,2024-05,2333.3,2167.4,205.3,466.3,0,0.0,True,0,545.8,13,831.0,364.7
46508503,2024-06,2732.6,2507.0,213.9,543.4,0,0.0,True,0,477.4,10,852.0,514.6
46508503,2024-07,2405.0,2150.9,375.0,420.1,0,0.0,True,0,491.9,13,681.8,408.8
46508503,2024-08,2271.9,2197.7,527.2,515.2,0,0.0,True,0,351.2,11,871.0,561.0
46508503,2024-09,2612.0,2529.6,429.6,631.1,0,0.0,True,0,753.9,17,1017.7,703.0
46508503,2024-10,2784.4,2558.3,318.3,536.1,0,0.0,True,0,741.8,17,599.3,224.3
46508503,2024-11,3003.1,2737.6,617.3,434.5,0,0.0,True,0,502.4,12,941.7,453.8
46508503,2024-12,2248.0,2147.8,202.4,309.4,0,0.0,True,0,786.1,22,436.7,323.8
25594681,2022-01,11124.9,9887.4,2453.5,1566.9,0,0.0,True,0,3021.1,100,2367.4,1539.6
25594681,2022-02,10188.8,9248.8,829.3,1658.9,0,0.0,True,0,2797.8,62,2384.2,1170.7
25594681,2022-03,11786.2,10749.3,1359.0,1512.8,0,0.0,True,0,2495.1,79,1238.6,404.0
25594681,2022-04,11525.8,10648.8,-2252.5,3188.6,16,-2252.5,True,0,2723.4,106,2130.8,1241.9
25594681,2022-05,12635.8,12337.6,2538.9,2118.2,0,0.0,True,0,1803.6,50,4827.3,2015.4
25594681,2022-06,12853.0,11674.4,2736.0,1581.6,0,0.0,True,0,3107.1,94,1882.9,1339.5
25594681,2022-07,11251.6,9904.1,1055.4,1468.6,0,0.0,True,0,2822.2,67,1886.4,605.9
25594681,2022-08,12154.6,11200.5,2302.4,1313.0,0,0.0,True,0,3042.8,75,3010.3,1911.0
25594681,2022-09,11028.9,10274.5,567.7,2476.6,0,0.0,False,10,3874.6,93,2417.0,909.1
25594681,2022-10,11518.2,10466.8,2074.3,2178.2,0,0.0,True,0,3391.6,117,4254.6,2111.6
25594681,2022-11,12965.0,12260.3,2618.3,2070.8,0,0.0,True,0,1998.8,73,4925.7,1984.0
25594681,2022-12,11178.4,9536.3,1043.6,1145.5,0,0.0,True,0,2962.1,100,4103.2,2961.6
25594681,2023-01,13677.5,12623.1,2028.9,2148.3,0,0.0,True,0,2605.6,58,3837.1,1468.2
25594681,2023-02,13823.5,12295.3,3262.8,2436.9,0,0.0,True,0,4147.3,110,4937.1,3818.3
25594681,2023-03,10993.5,10445.5,598.9,3074.9,0,0.0,True,0,2195.7,51,1350.3,687.0
25594681,2023-04,11215.7,10890.9,628.9,2190.4,0,0.0,True,0,3458.2,79,3625.8,2323.8
25594681,2023-05,10389.8,9038.4,2039.4,1174.4,0,0.0,True,0,3188.2,104,3229.8,1743.7
25594681,2023-06,10669.0,9458.2,2175.5,1667.7,0,0.0,True,0,3015.9,82,1207.8,400.4
25594681,2023-07,13389.6,12872.9,-3870.8,2835.8,11,-3870.8,True,0,3624.3,80,1516.2,881.8
25594681,2023-08,13606.9,13161.1,1696.1,3337.0,0,0.0,True,0,2254.6,69,4710.9,2696.0
25594681,2023-09,11719.4,11316.6,2162.6,2755.7,0,0.0,True,0,3072.4,68,3869.7,1446.6
25594681,2023-10,13973.4,13493.7,2600.0,2357.2,0,0.0,True,0,2282.7,60,3287.0,1872.3
25594681,2023-11,14709.9,14080.4,3066.4,2637.0,0,0.0,True,0,3437.9,81,4002.7,3156.6
25594681,2023-12,14247.2,13377.0,2820.1,3669.3,0,0.0,True,0,3054.7,101,3777.4,2912.9
25594681,2024-01,11780.5,11164.4,1550.3,1428.8,0,0.0,True,0,4017.0,97,1952.3,928.4
25594681,2024-02,12466.4,10713.5,983.2,3615.5,0,0.0,True,0,2002.0,48,3133.5,1108.9
25594681,2024-03,11819.5,11239.0,1030.0,1350.6,0,0.0,True,0,2132.9,83,1292.2,465.9
25594681,2024-04,13838.7,12823.8,1878.0,2708.1,0,0.0,True,0,2841.1,91,2993.6,1210.1
25594681,2024-05,10955.9,9452.1,1728.9,2604.4,0,0.0,True,0,2297.6,58,3926.1,1931.2
25594681,2024-06,12170.5,10476.2,1932.0,2980.0,0,0.0,True,0,1672.5,48,4524.5,2431.6
25594681,2024-07,14547.5,12774.9,3214.0,2649.4,0,0.0,True,0,2577.3,100,2806.9,1932.7
25594681,2024-08,10544.3,10230.5,1345.8,2433.0,0,0.0,True,0,3950.8,112,2519.6,1634.1
25594681,2024-09,12235.0,10646.0,880.1,3272.6,0,0.0,True,0,3754.5,132,2289.0,1066.0
25594681,2024-10,12125.8,11007.9,-2821.4,2912.1,8,-2821.4,True,0,2140.0,55,4288.4,1777.0
25594681,2024-11,11782.5,10819.5,637.5,2813.2,0,0.0,True,0,4072.1,120,2474.4,1607.0
25594681,2024-12,11419.5,10302.3,1387.8,3241.5,0,0.0,True,0,3050.5,115,2042.2,1581.3
5613345,2022-01,10375.3,9884.5,657.4,1422.5,0,0.0,True,0,3276.3,72,2199.5,949.1
5613345,2022-02,11936.3,11179.2,866.0,2591.5,0,0.0,True,0,2151.1,85,1408.5,977.5
5613345,2022-03,13043.1,11744.3,910.5,2956.6,0,0.0,True,0,3998.0,138,3162.0,1705.5
5613345,2022-04,12859.8,11343.9,2099.1,3223.7,0,0.0,True,0,3162.7,119,3266.6,2592.6
5613345,2022-05,11377.7,11047.7,2097.3,2027.0,0,0.0,True,0,1869.8,44,3802.3,1193.3
5613345,2022-06,13159.0,12209.8,1071.9,2072.9,0,0.0,True,0,3381.2,79,3866.3,2620.2
5613345,2022-07,11691.7,10926.2,-1992.0,3476.4,5,-1992.0,True,0,3770.3,146,2142.1,943.4
5613345,2022-08,13015.7,12011.2,2185.5,3077.4,0,0.0,True,0,3736.0,107,4259.1,3065.5
5613345,2022-09,12963.9,12593.7,2279.4,3564.4,0,0.0,True,0,3695.5,103,3693.5,1224.3
5613345,2022-10,10990.1,9739.5,2035.6,2412.9,0,0.0,True,0,2173.4,48,1731.5,809.5
5613345,2022-11,10907.9,9561.6,1751.6,2100.2,0,0.0,True,0,3771.1,130,3335.6,2189.2
5613345,2022-12,10608.9,9534.8,2248.2,1891.9,0,0.0,True,0,2380.1,63,2134.6,1587.4
5613345,2023-01,13699.2,11762.8,1761.9,3594.6,0,0.0,True,0,2151.0,78,2917.5,1678.6
5613345,2023-02,11850.2,10826.9,2081.2,1441.2,0,0.0,True,0,3686.7,110,2129.6,1684.1
5613345,2023-03,11331.8,9819.7,1779.6,1350.5,0,0.0,True,0,3885.0,150,1372.1,485.4
5613345,2023-04,11967.9,11060.5,-84.9,1835.2,4,-84.9,True,0,3074.3,91,2024.3,1233.1
5613345,2023-05,13378.3,13031.6,2317.9,1581.8,0,0.0,True,0,2357.5,57,4649.4,1867.1
5613345,2023-06,14089.4,12379.6,1193.5,1711.5,0,0.0,True,0,2116.7,71,3351.2,1282.9
5613345,2023-07,11231.3,10625.8,1555.6,1986.8,0,0.0,True,0,2508.8,92,1399.4,918.3
5613345,2023-08,11834.9,11006.8,1772.9,3167.5,0,0.0,True,0,3814.0,93,3043.7,1403.3
5613345,2023-09,11829.2,10437.4,1549.9,1870.6,0,0.0,True,0,3309.3,81,1918.0,876.7
5613345,2023-10,12302.6,10490.0,1499.7,2303.8,0,0.0,False,4,2982.7,75,1311.0,768.0
5613345,2023-11,11906.8,10921.3,1989.6,2455.0,0,0.0,True,0,2582.4,85,1755.4,719.0
5613345,2023-12,10266.8,9427.8,1027.5,1550.6,0,0.0,True,0,2386.0,84,2922.3,1684.4
5613345,2024-01,10603.4,9802.2,1847.0,2721.0,0,0.0,True,0,2151.8,75,1272.8,936.6
5613345,2024-02,14174.5,12190.3,2417.1,3608.4,0,0.0,True,0,2813.1,99,1490.5,1163.6
5613345,2024-03,13070.8,11663.2,2710.6,1756.2,0,0.0,True,0,2971.7,103,3399.7,1337.4
5613345,2024-04,13198.9,11849.1,2267.5,3387.3,0,0.0,True,0,2499.6,72,4671.9,1966.7
5613345,2024-05,12171.0,11182.2,1307.7,2409.8,0,0.0,True,0,2180.7,84,4805.8,1768.3
5613345,2024-06,12965.9,11704.0,2820.4,1948.6,0,0.0,True,0,2932.4,82,4355.5,2564.2
5613345,2024-07,11770.3,10590.2,2717.0,1882.1,0,0.0,True,0,1684.1,37,4150.0,1484.7
5613345,2024-08,11697.3,11149.8,912.0,2097.0,0,0.0,True,0,3749.3,110,3241.7,2202.3
5613345,2024-09,13361.6,11783.5,3232.5,1725.1,0,0.0,True,0,2805.2,86,2156.7,787.6
5613345,2024-10,11213.0,10335.1,2402.0,1212.2,0,0.0,True,0,4185.8,98,1384.1,618.7
5613345,2024-11,14722.4,12628.7,2389.7,2972.5,0,0.0,True,0,2485.9,98,1919.7,1290.3
5613345,2024-12,12289.2,11857.4,2053.8,3093.2,0,0.0,True,0,3093.3,98,2585.5,1811.5
5464846,2022-01,1613.5,1524.9,311.2,366.3,0,0.0,True,0,424.5,15,560.5,260.7
5464846,2022-02,1658.6,1451.6,221.7,431.1,0,0.0,True,0,297.6,11,171.9,63.0
5464846,2022-03,1514.2,1330.2,314.0,428.5,0,0.0,True,0,324.2,11,168.4,111.8
5464846,2022-04,1619.7,1498.3,390.8,339.5,0,0.0,True,0,464.9,11,342.8,183.2
5464846,2022-05,1673.2,1617.2,282.4,243.0,0,0.0,True,0,288.5,7,428.4,188.3
5464846,2022-06,1529.8,1321.5,340.6,198.3,0,0.0,True,0,401.1,12,590.0,265.6
5464846,2022-07,1676.8,1548.8,217.9,268.0,0,0.0,True,0,552.1,14,422.1,213.7
5464846,2022-08,1604.8,1568.2,213.2,267.6,0,0.0,True,0,508.7,19,355.9,183.7
5464846,2022-09,1466.2,1399.6,144.6,245.2,0,0.0,True,0,505.0,17,335.8,140.2
5464846,2022-10,1615.3,1539.7,382.6,386.8,0,0.0,True,0,268.0,9,369.2,276.3
5464846,2022-11,1338.4,1152.8,245.2,178.1,0,0.0,True,0,342.1,8,502.5,326.6
5464846,2022-12,1371.6,1253.3,294.7,210.5,0,0.0,True,0,218.4,5,462.0,345.8
5464846,2023-01,1716.8,1570.0,262.6,248.5,0,0.0,True,0,271.1,6,252.7,173.9
5464846,2023-02,1510.5,1366.0,321.6,432.2,0,0.0,True,0,372.2,8,289.9,181.7
5464846,2023-03,1775.4,1739.5,141.2,222.3,0,0.0,True,0,387.4,15,208.8,154.0
5464846,2023-04,1501.4,1418.6,276.7,241.0,0,0.0,True,0,302.9,9,569.0,360.8
5464846,2023-05,1800.4,1720.6,230.3,346.9,0,0.0,True,0,339.8,13,634.4,445.2
5464846,2023-06,1781.8,1715.6,356.9,243.7,0,0.0,True,0,504.9,12,530.1,413.0
5464846,2023-07,1472.1,1304.4,219.4,206.8,0,0.0,True,0,483.1,18,209.2,116.4
5464846,2023-08,1342.9,1178.3,-301.0,223.6,14,-301.0,True,0,310.8,8,466.4,256.8
5464846,2023-09,1736.2,1656.4,416.6,331.6,0,0.0,True,0,553.7,14,492.5,254.9
5464846,2023-10,1656.6,1597.2,240.0,473.5,0,0.0,True,0,236.0,7,477.3,332.2
5464846,2023-11,1719.9,1664.1,164.9,259.4,0,0.0,True,0,408.0,13,508.4,162.4
5464846,2023-12,1590.4,1355.2,-152.1,435.3,17,-152.1,False,0,269.3,7,588.2,452.9
5464846,2024-01,1781.4,1712.3,366.9,507.9,0,0.0,True,0,434.1,11,463.6,267.1
5464846,2024-02,1707.4,1657.9,119.3,420.4,0,0.0,True,0,231.6,7,296.5,160.1
5464846,2024-03,1467.4,1379.2,366.2,334.3,0,0.0,True,0,378.2,11,483.6,214.9
5464846,2024-04,1389.8,1319.5,119.2,232.8,0,0.0,True,0,478.2,11,455.2,198.0
5464846,2024-05,1790.1,1709.3,152.7,374.2,0,0.0,True,0,387.1,9,370.3,128.1
5464846,2024-06,1354.4,1245.4,288.6,265.1,0,0.0,True,0,435.1,16,194.7,74.0
5464846,2024-07,1782.1,1626.8,-434.1,387.2,15,-434.1,True,0,505.1,15,267.8,163.5
5464846,2024-08,1914.5,1851.3,237.0,205.4,0,0.0,True,0,546.6,15,454.4,209.5
5464846,2024-09,1608.9,1491.9,-330.7,341.5,14,-330.7,True,0,533.8,12,202.0,145.8
5464846,2024-10,1390.8,1238.6,157.7,367.8,0,0.0,True,0,439.2,11,152.6,109.5
5464846,2024-11,1772.9,1601.9,209.2,203.7,0,0.0,True,0,488.6,16,379.2,142.8
5464846,2024-12,1444.7,1341.3,341.4,390.5,0,0.0,True,0,260.4,8,453.0,332.8
46903631,2022-01,26322.3,24256.7,5746.0,5481.9,0,0.0,True,0,4979.5,121,4460.5,1954.8
46903631,2022-02,31084.7,26586.6,6231.3,8820.8,0,0.0,True,0,7829.7,217,5883.2,4398.7
46903631,2022-03,29771.8,26703.7,4282.5,6204.2,0,0.0,True,0,5054.9,137,3931.3,2117.0
46903631,2022-04,29194.3,24879.1,5143.1,4194.7,0,0.0,True,0,4400.9,115,7903.0,5795.7
46903631,2022-05,25817.6,24550.3,5394.1,3550.2,0,0.0,True,0,7835.2,312,6632.4,2896.1
46903631,2022-06,24862.1,22062.6,5771.7,3724.5,0,0.0,True,0,5369.0,168,5503.4,3276.6
46903631,2022-07,25674.4,22438.6,1942.0,5858.0,0,0.0,True,0,7743.8,233,4039.9,1722.9
46903631,2022-08,29883.6,29128.2,2797.9,6422.4,0,0.0,True,0,10388.7,262,9121.1,3342.7
46903631,2022-09,30827.7,27851.2,3545.9,7149.1,0,0.0,False,0,5032.5,127,10348.2,7599.7
46903631,2022-10,28555.6,27795.7,4225.7,5353.9,0,0.0,True,0,5261.2,124,10206.7,6442.0
46903631,2022-11,28050.8,24876.8,3013.8,3798.4,0,0.0,True,0,9417.5,265,4520.4,1605.7
46903631,2022-12,29089.1,28369.3,6338.3,4477.6,0,0.0,True,0,6554.8,222,4662.3,3412.5
46903631,2023-01,28468.0,25188.4,2247.2,4958.2,0,0.0,True,0,7721.8,172,7558.9,4693.7
46903631,2023-02,25261.0,22299.7,5803.8,3760.3,0,0.0,True,0,5890.7,224,9779.7,3457.7
46903631,2023-03,33779.0,30149.8,8165.2,8037.0,0,0.0,True,0,10286.3,273,13283.1,4007.3
46903631,2023-04,29904.1,26981.1,-1721.6,8025.7,9,-1721.6,True,0,8207.6,210,5430.1,2170.6
46903631,2023-05,30028.0,26825.4,2949.8,4369.5,0,0.0,True,0,5087.3,196,6031.0,3230.7
46903631,2023-06,25859.3,22325.3,5113.0,7704.9,0,0.0,True,0,4935.3,190,6209.5,3523.8
46903631,2023-07,31424.1,29115.1,3333.5,5969.5,0,0.0,True,0,5761.5,228,8680.9,3126.3
46903631,2023-08,27419.8,25762.8,1613.2,5709.2,0,0.0,True,0,9324.8,260,7917.0,5387.2
46903631,2023-09,31633.3,28030.2,-7763.1,5865.5,18,-7763.1,True,0,6359.1,237,8694.8,6629.0
46903631,2023-10,27937.8,24317.2,2358.3,6914.5,0,0.0,True,0,4047.0,107,2972.8,1301.0
46903631,2023-11,27469.8,24078.4,6385.3,6192.4,0,0.0,True,0,7081.6,239,3855.5,1383.9
46903631,2023-12,28868.7,27107.1,4521.0,8042.2,0,0.0,True,0,4977.0,144,2952.9,1438.8
46903631,2024-01,30904.9,28989.6,4975.7,8962.2,0,0.0,True,0,4599.9,111,5558.0,3113.2
46903631,2024-02,34795.8,31498.4,8376.2,7731.3,0,0.0,True,0,8635.3,192,9041.8,5277.2
46903631,2024-03,28726.7,27880.5,4512.7,7898.3,0,0.0,True,0,8860.7,348,6370.0,3107.1
46903631,2024-04,30368.1,28724.9,5045.1,3858.1,0,0.0,True,0,8954.8,328,7403.6,5587.3
46903631,2024-05,30389.5,27170.7,4876.2,6306.2,0,0.0,True,0,9408.7,253,11102.1,4671.2
46903631,2024-06,27743.1,25449.7,4917.5,6241.3,0,0.0,True,0,7139.4,245,9456.5,3879.6
46903631,2024-07,30473.1,28992.3,6189.0,7772.5,0,0.0,True,0,5664.9,185,10792.6,3399.5
46903631,2024-08,34212.8,32662.9,5000.4,6425.0,0,0.0,True,0,5434.3,143,4253.3,2739.0
46903631,2024-09,33107.0,32075.9,2417.9,7585.5,0,0.0,True,0,8813.2,314,6820.1,3338.6
46903631,2024-10,29014.1,25324.8,1895.2,7330.3,0,0.0,True,0,7766.9,224,7176.4,5419.1
46903631,2024-11,32962.2,29637.2,7487.7,7493.4,0,0.0,True,0,7075.4,273,3779.3,2384.8
46903631,2024-12,30619.7,27497.8,7597.8,3362.0,0,0.0,True,0,5907.0,177,10389.6,5775.0
3101681,2022-01,6789.0,6312.8,1157.0,1303.5,0,0.0,True,0,1041.3,31,347.9,0.0
3101681,2022-02,7607.1,7259.1,472.7,2172.8,0,0.0,True,0,2421.4,68,276.5,0.0
3101681,2022-03,6082.6,5679.3,1474.6,1274.3,0,0.0,True,0,2315.6,76,701.5,0.0
3101681,2022-04,7318.9,6861.4,720.5,939.0,0,0.0,True,0,1826.9,48,526.7,0.0
3101681,2022-05,6904.8,6658.5,373.8,1735.1,0,0.0,True,0,1913.6,61,405.2,0.0
3101681,2022-06,7010.1,6314.2,407.7,2026.6,0,0.0,True,0,1238.0,41,561.2,0.0
3101681,2022-07,5809.0,5216.3,1128.2,1212.3,0,0.0,True,0,1484.3,51,711.7,0.0
3101681,2022-08,5930.9,5436.7,1320.3,1731.8,0,0.0,True,0,1871.5,60,729.3,0.0
3101681,2022-09,7249.9,6474.9,-1602.9,2135.1,10,-1602.9,True,0,1733.8,60,1070.8,0.0
3101681,2022-10,7077.9,6208.5,-127.8,1790.8,13,-127.8,True,0,1147.4,38,984.8,0.0
3101681,2022-11,7081.0,6105.9,498.8,1557.6,0,0.0,True,0,1895.5,64,271.8,0.0
3101681,2022-12,6797.8,5969.7,609.1,1230.4,0,0.0,True,0,1691.8,45,693.5,0.0
3101681,2023-01,5890.2,5587.4,889.3,974.8,0,0.0,True,0,2133.9,49,586.3,0.0
3101681,2023-02,6303.1,6029.8,548.2,1887.5,0,0.0,True,0,1854.6,43,134.8,0.0
3101681,2023-03,5729.3,5393.4,827.6,875.3,0,0.0,False,0,1939.8,64,395.6,0.0
3101681,2023-04,7297.0,7042.8,-2010.9,841.0,16,-2010.9,True,0,1857.0,49,474.0,0.0
3101681,2023-05,6797.4,6080.8,1060.2,715.6,0,0.0,True,0,1621.0,52,340.4,0.0
3101681,2023-06,7370.1,6665.3,-2084.8,873.0,8,-2084.8,True,0,1524.6,44,468.6,0.0
